"行政區域","縣市名稱","Ym","city","gen_sum"
"士林區福德里","台北市",10501,"台北市",1295162
"士林區福德里","台北市",10505,"台北市",1471927
"士林區福德里","台北市",10509,"台北市",2400371
"士林區福德里","台北市",10511,"台北市",1756640
"士林區福德里","台北市",10503,"台北市",1311716
"士林區福華里","台北市",10507,"台北市",1753323
"士林區福華里","台北市",10511,"台北市",1546567
"士林區福華里","台北市",10509,"台北市",2157504
"士林區福華里","台北市",10503,"台北市",1051391
"士林區福華里","台北市",10505,"台北市",1143078
"士林區福華里","台北市",10501,"台北市",1069070
"士林區福佳里","台北市",10507,"台北市",3143766
"士林區福佳里","台北市",10509,"台北市",3751982
"士林區福佳里","台北市",10511,"台北市",2640832
"士林區福佳里","台北市",10505,"台北市",2164450
"士林區福佳里","台北市",10501,"台北市",1907553
"士林區福佳里","台北市",10503,"台北市",1948409
"士林區福林里","台北市",10509,"台北市",1831244
"士林區福林里","台北市",10511,"台北市",1428263
"士林區福林里","台北市",10501,"台北市",1071820
"士林區福林里","台北市",10503,"台北市",1113884
"士林區福林里","台北市",10507,"台北市",1656078
"士林區福林里","台北市",10505,"台北市",1216722
"士林區福順里","台北市",10509,"台北市",2289419
"士林區福順里","台北市",10505,"台北市",1189161
"士林區福順里","台北市",10503,"台北市",1131752
"士林區福順里","台北市",10507,"台北市",1729325
"士林區福順里","台北市",10501,"台北市",1109769
"士林區福順里","台北市",10511,"台北市",1628688
"士林區福志里","台北市",10507,"台北市",2907592
"士林區福志里","台北市",10511,"台北市",2350241
"士林區福志里","台北市",10501,"台北市",1795421
"士林區福志里","台北市",10505,"台北市",2041284
"士林區福志里","台北市",10509,"台北市",3294150
"士林區福志里","台北市",10503,"台北市",1942381
"士林區福中里","台北市",10503,"台北市",1550203
"士林區福中里","台北市",10501,"台北市",1422349
"士林區福中里","台北市",10511,"台北市",2023242
"士林區福中里","台北市",10505,"台北市",1558110
"士林區福中里","台北市",10509,"台北市",2870400
"士林區福中里","台北市",10507,"台北市",2387605
"士林區富光里","台北市",10505,"台北市",1292846
"士林區富光里","台北市",10511,"台北市",1792383
"士林區富光里","台北市",10509,"台北市",2498364
"士林區富光里","台北市",10501,"台北市",1223903
"士林區富光里","台北市",10507,"台北市",1887830
"士林區富光里","台北市",10503,"台北市",1265098
"士林區富洲里","台北市",10507,"台北市",1563805
"士林區富洲里","台北市",10501,"台北市",1009989
"士林區富洲里","台北市",10511,"台北市",1492539
"士林區富洲里","台北市",10503,"台北市",1138255
"士林區富洲里","台北市",10509,"台北市",1955069
"士林區富洲里","台北市",10505,"台北市",1056952
"士林區公館里","台北市",10503,"台北市",503466
"士林區公館里","台北市",10509,"台北市",492131
"士林區公館里","台北市",10505,"台北市",485100
"士林區公館里","台北市",10511,"台北市",445901
"士林區公館里","台北市",10501,"台北市",605230
"士林區公館里","台北市",10507,"台北市",539806
"士林區後港里","台北市",10503,"台北市",1709962
"士林區後港里","台北市",10501,"台北市",1618973
"士林區後港里","台北市",10511,"台北市",2338273
"士林區後港里","台北市",10509,"台北市",3364510
"士林區後港里","台北市",10505,"台北市",1821218
"士林區後港里","台北市",10507,"台北市",2792397
"士林區葫東里","台北市",10503,"台北市",733186
"士林區葫東里","台北市",10501,"台北市",720098
"士林區葫東里","台北市",10505,"台北市",770220
"士林區葫東里","台北市",10509,"台北市",1389568
"士林區葫東里","台北市",10511,"台北市",1021438
"士林區葫東里","台北市",10507,"台北市",1143138
"士林區葫蘆里","台北市",10507,"台北市",2236093
"士林區葫蘆里","台北市",10511,"台北市",2124124
"士林區葫蘆里","台北市",10501,"台北市",1344309
"士林區葫蘆里","台北市",10503,"台北市",1514785
"士林區葫蘆里","台北市",10505,"台北市",1408136
"士林區葫蘆里","台北市",10509,"台北市",2923608
"士林區菁山里","台北市",10503,"台北市",607523
"士林區菁山里","台北市",10509,"台北市",612952
"士林區菁山里","台北市",10507,"台北市",588521
"士林區菁山里","台北市",10505,"台北市",586008
"士林區菁山里","台北市",10511,"台北市",538223
"士林區菁山里","台北市",10501,"台北市",611592
"士林區舊佳里","台北市",10511,"台北市",1864824
"士林區舊佳里","台北市",10503,"台北市",1394785
"士林區舊佳里","台北市",10507,"台北市",2257593
"士林區舊佳里","台北市",10505,"台北市",1542982
"士林區舊佳里","台北市",10509,"台北市",2592467
"士林區舊佳里","台北市",10501,"台北市",1352418
"士林區蘭興里","台北市",10507,"台北市",3332931
"士林區蘭興里","台北市",10511,"台北市",1943998
"士林區蘭興里","台北市",10509,"台北市",2854045
"士林區蘭興里","台北市",10503,"台北市",1867214
"士林區蘭興里","台北市",10501,"台北市",1609227
"士林區蘭興里","台北市",10505,"台北市",2130353
"士林區蘭雅里","台北市",10509,"台北市",3831317
"士林區蘭雅里","台北市",10503,"台北市",2188007
"士林區蘭雅里","台北市",10511,"台北市",2581935
"士林區蘭雅里","台北市",10507,"台北市",4010991
"士林區蘭雅里","台北市",10505,"台北市",2462841
"士林區蘭雅里","台北市",10501,"台北市",1961834
"士林區臨溪里","台北市",10509,"台北市",2099180
"士林區臨溪里","台北市",10511,"台北市",1619381
"士林區臨溪里","台北市",10503,"台北市",1455240
"士林區臨溪里","台北市",10507,"台北市",1866112
"士林區臨溪里","台北市",10505,"台北市",1465397
"士林區臨溪里","台北市",10501,"台北市",1329705
"士林區名山里","台北市",10505,"台北市",1998543
"士林區名山里","台北市",10509,"台北市",2969770
"士林區名山里","台北市",10501,"台北市",1604116
"士林區名山里","台北市",10507,"台北市",3125886
"士林區名山里","台北市",10511,"台北市",2157154
"士林區名山里","台北市",10503,"台北市",1911970
"士林區明勝里","台北市",10505,"台北市",1129226
"士林區明勝里","台北市",10509,"台北市",2065921
"士林區明勝里","台北市",10507,"台北市",1698981
"士林區明勝里","台北市",10503,"台北市",1083248
"士林區明勝里","台北市",10501,"台北市",1069526
"士林區明勝里","台北市",10511,"台北市",1537782
"士林區平等里","台北市",10509,"台北市",505271
"士林區平等里","台北市",10501,"台北市",566132
"士林區平等里","台北市",10511,"台北市",482591
"士林區平等里","台北市",10503,"台北市",502410
"士林區平等里","台北市",10507,"台北市",537965
"士林區平等里","台北市",10505,"台北市",481592
"士林區前港里","台北市",10509,"台北市",1863878
"士林區前港里","台北市",10501,"台北市",949464
"士林區前港里","台北市",10505,"台北市",1023186
"士林區前港里","台北市",10511,"台北市",1321998
"士林區前港里","台北市",10507,"台北市",1546780
"士林區前港里","台北市",10503,"台北市",990896
"士林區仁勇里","台北市",10505,"台北市",1126256
"士林區仁勇里","台北市",10511,"台北市",1401017
"士林區仁勇里","台北市",10507,"台北市",1593227
"士林區仁勇里","台北市",10501,"台北市",990531
"士林區仁勇里","台北市",10509,"台北市",1893460
"士林區仁勇里","台北市",10503,"台北市",987736
"士林區三玉里","台北市",10507,"台北市",2719331
"士林區三玉里","台北市",10503,"台北市",1525896
"士林區三玉里","台北市",10505,"台北市",1684021
"士林區三玉里","台北市",10511,"台北市",1782195
"士林區三玉里","台北市",10501,"台北市",1392031
"士林區三玉里","台北市",10509,"台北市",2578309
"士林區社新里","台北市",10511,"台北市",2704405
"士林區社新里","台北市",10507,"台北市",2680134
"士林區社新里","台北市",10503,"台北市",1861662
"士林區社新里","台北市",10505,"台北市",1922510
"士林區社新里","台北市",10501,"台北市",1751847
"士林區社新里","台北市",10509,"台北市",3748417
"士林區社園里","台北市",10501,"台北市",1231417
"士林區社園里","台北市",10509,"台北市",2555136
"士林區社園里","台北市",10503,"台北市",1272605
"士林區社園里","台北市",10507,"台北市",1940896
"士林區社園里","台北市",10511,"台北市",1820338
"士林區社園里","台北市",10505,"台北市",1322422
"士林區社子里","台北市",10509,"台北市",2444783
"士林區社子里","台北市",10511,"台北市",1786860
"士林區社子里","台北市",10503,"台北市",1202142
"士林區社子里","台北市",10505,"台北市",1256035
"士林區社子里","台北市",10501,"台北市",1170367
"士林區社子里","台北市",10507,"台北市",1835012
"士林區聖山里","台北市",10505,"台北市",1520750
"士林區聖山里","台北市",10507,"台北市",2419522
"士林區聖山里","台北市",10501,"台北市",1274763
"士林區聖山里","台北市",10511,"台北市",1634588
"士林區聖山里","台北市",10509,"台北市",2332087
"士林區聖山里","台北市",10503,"台北市",1396638
"士林區天福里","台北市",10505,"台北市",1942843
"士林區天福里","台北市",10507,"台北市",2961554
"士林區天福里","台北市",10501,"台北市",1413867
"士林區天福里","台北市",10503,"台北市",1637915
"士林區天福里","台北市",10511,"台北市",1782639
"士林區天福里","台北市",10509,"台北市",2716478
"士林區天和里","台北市",10509,"台北市",3055318
"士林區天和里","台北市",10501,"台北市",1904936
"士林區天和里","台北市",10507,"台北市",3322071
"士林區天和里","台北市",10511,"台北市",2123775
"士林區天和里","台北市",10505,"台北市",2366475
"士林區天和里","台北市",10503,"台北市",2209968
"士林區天祿里","台北市",10507,"台北市",2469207
"士林區天祿里","台北市",10509,"台北市",2134348
"士林區天祿里","台北市",10501,"台北市",1187689
"士林區天祿里","台北市",10511,"台北市",1522688
"士林區天祿里","台北市",10505,"台北市",1533800
"士林區天祿里","台北市",10503,"台北市",1375155
"士林區天母里","台北市",10503,"台北市",2690284
"士林區天母里","台北市",10509,"台北市",3855456
"士林區天母里","台北市",10511,"台北市",2753793
"士林區天母里","台北市",10507,"台北市",4124665
"士林區天母里","台北市",10505,"台北市",3026165
"士林區天母里","台北市",10501,"台北市",2392973
"士林區天山里","台北市",10511,"台北市",1988264
"士林區天山里","台北市",10505,"台北市",2222898
"士林區天山里","台北市",10509,"台北市",3043040
"士林區天山里","台北市",10507,"台北市",3299421
"士林區天山里","台北市",10501,"台北市",1666659
"士林區天山里","台北市",10503,"台北市",1920722
"士林區天壽里","台北市",10509,"台北市",2882960
"士林區天壽里","台北市",10511,"台北市",1984475
"士林區天壽里","台北市",10503,"台北市",1813994
"士林區天壽里","台北市",10501,"台北市",1598764
"士林區天壽里","台北市",10505,"台北市",2188644
"士林區天壽里","台北市",10507,"台北市",3136463
"士林區天玉里","台北市",10511,"台北市",2727757
"士林區天玉里","台北市",10507,"台北市",4585982
"士林區天玉里","台北市",10501,"台北市",2292584
"士林區天玉里","台北市",10503,"台北市",2543444
"士林區天玉里","台北市",10509,"台北市",4173053
"士林區天玉里","台北市",10505,"台北市",3080329
"士林區溪山里","台北市",10511,"台北市",512749
"士林區溪山里","台北市",10503,"台北市",500773
"士林區溪山里","台北市",10501,"台北市",464117
"士林區溪山里","台北市",10509,"台北市",600089
"士林區溪山里","台北市",10507,"台北市",541315
"士林區溪山里","台北市",10505,"台北市",488038
"士林區新安里","台北市",10501,"台北市",1161368
"士林區新安里","台北市",10511,"台北市",894816
"士林區新安里","台北市",10505,"台北市",1000420
"士林區新安里","台北市",10509,"台北市",1026234
"士林區新安里","台北市",10503,"台北市",1030849
"士林區新安里","台北市",10507,"台北市",1089110
"士林區岩山里","台北市",10501,"台北市",795253
"士林區岩山里","台北市",10509,"台北市",1337143
"士林區岩山里","台北市",10503,"台北市",899174
"士林區岩山里","台北市",10505,"台北市",930644
"士林區岩山里","台北市",10511,"台北市",973889
"士林區岩山里","台北市",10507,"台北市",1365129
"士林區陽明里","台北市",10501,"台北市",2844470
"士林區陽明里","台北市",10505,"台北市",2837260
"士林區陽明里","台北市",10507,"台北市",2449033
"士林區陽明里","台北市",10503,"台北市",2648930
"士林區陽明里","台北市",10511,"台北市",2651030
"士林區陽明里","台北市",10509,"台北市",2257410
"士林區義信里","台北市",10511,"台北市",1751031
"士林區義信里","台北市",10505,"台北市",1409380
"士林區義信里","台北市",10509,"台北市",2371838
"士林區義信里","台北市",10503,"台北市",1270377
"士林區義信里","台北市",10501,"台北市",1252603
"士林區義信里","台北市",10507,"台北市",1999574
"士林區永福里","台北市",10511,"台北市",992324
"士林區永福里","台北市",10501,"台北市",1055578
"士林區永福里","台北市",10505,"台北市",990379
"士林區永福里","台北市",10503,"台北市",965152
"士林區永福里","台北市",10509,"台北市",1182148
"士林區永福里","台北市",10507,"台北市",1178695
"士林區永倫里","台北市",10509,"台北市",2950769
"士林區永倫里","台北市",10511,"台北市",2104681
"士林區永倫里","台北市",10505,"台北市",1547180
"士林區永倫里","台北市",10503,"台北市",1470921
"士林區永倫里","台北市",10501,"台北市",1406052
"士林區永倫里","台北市",10507,"台北市",2263580
"士林區芝山里","台北市",10509,"台北市",3583180
"士林區芝山里","台北市",10505,"台北市",2516302
"士林區芝山里","台北市",10507,"台北市",3717953
"士林區芝山里","台北市",10503,"台北市",2378715
"士林區芝山里","台北市",10501,"台北市",2125855
"士林區芝山里","台北市",10511,"台北市",2547129
"士林區忠誠里","台北市",10509,"台北市",2536163
"士林區忠誠里","台北市",10503,"台北市",1587543
"士林區忠誠里","台北市",10507,"台北市",2674779
"士林區忠誠里","台北市",10501,"台北市",1293667
"士林區忠誠里","台北市",10505,"台北市",1648057
"士林區忠誠里","台北市",10511,"台北市",1808476
"松山區安平里","台北市",10509,"台北市",3434337
"松山區安平里","台北市",10511,"台北市",2285688
"松山區安平里","台北市",10505,"台北市",2621646
"松山區安平里","台北市",10501,"台北市",2105435
"松山區安平里","台北市",10507,"台北市",3919422
"松山區安平里","台北市",10503,"台北市",2244171
"松山區慈祐里","台北市",10511,"台北市",2534559
"松山區慈祐里","台北市",10503,"台北市",2058346
"松山區慈祐里","台北市",10507,"台北市",3535424
"松山區慈祐里","台北市",10509,"台北市",3357281
"松山區慈祐里","台北市",10501,"台北市",1837444
"松山區慈祐里","台北市",10505,"台北市",2328780
"松山區東昌里","台北市",10511,"台北市",738938
"松山區東昌里","台北市",10507,"台北市",735383
"松山區東昌里","台北市",10501,"台北市",474427
"松山區東昌里","台北市",10505,"台北市",541813
"松山區東昌里","台北市",10509,"台北市",1052695
"松山區東昌里","台北市",10503,"台北市",540166
"松山區東光里","台北市",10511,"台北市",1940311
"松山區東光里","台北市",10507,"台北市",3335913
"松山區東光里","台北市",10501,"台北市",1943950
"松山區東光里","台北市",10503,"台北市",1728286
"松山區東光里","台北市",10505,"台北市",2367679
"松山區東光里","台北市",10509,"台北市",2910753
"松山區東榮里","台北市",10501,"台北市",1811440
"松山區東榮里","台北市",10503,"台北市",2071381
"松山區東榮里","台北市",10509,"台北市",3830442
"松山區東榮里","台北市",10511,"台北市",2757298
"松山區東榮里","台北市",10505,"台北市",2015590
"松山區東榮里","台北市",10507,"台北市",2751949
"松山區東勢里","台北市",10501,"台北市",1122769
"松山區東勢里","台北市",10507,"台北市",2022246
"松山區東勢里","台北市",10511,"台北市",1106830
"松山區東勢里","台北市",10505,"台北市",1425118
"松山區東勢里","台北市",10503,"台北市",1027991
"松山區東勢里","台北市",10509,"台北市",1647661
"松山區敦化里","台北市",10505,"台北市",1773706
"松山區敦化里","台北市",10509,"台北市",3000238
"松山區敦化里","台北市",10503,"台北市",1615835
"松山區敦化里","台北市",10511,"台北市",1951823
"松山區敦化里","台北市",10507,"台北市",2656635
"松山區敦化里","台北市",10501,"台北市",1577793
"松山區福成里","台北市",10505,"台北市",871548
"松山區福成里","台北市",10507,"台北市",1253684
"松山區福成里","台北市",10511,"台北市",667241
"松山區福成里","台北市",10501,"台北市",694553
"松山區福成里","台北市",10503,"台北市",615149
"松山區福成里","台北市",10509,"台北市",1034330
"松山區富錦里","台北市",10509,"台北市",2353950
"松山區富錦里","台北市",10507,"台北市",1652081
"松山區富錦里","台北市",10511,"台北市",1668807
"松山區富錦里","台北市",10505,"台北市",1211654
"松山區富錦里","台北市",10503,"台北市",1202869
"松山區富錦里","台北市",10501,"台北市",1091084
"松山區富泰里","台北市",10509,"台北市",1783630
"松山區富泰里","台北市",10505,"台北市",1142233
"松山區富泰里","台北市",10503,"台北市",1059501
"松山區富泰里","台北市",10511,"台北市",1256333
"松山區富泰里","台北市",10501,"台北市",899463
"松山區富泰里","台北市",10507,"台北市",1896667
"松山區復建里","台北市",10503,"台北市",927642
"松山區復建里","台北市",10509,"台北市",1716319
"松山區復建里","台北市",10501,"台北市",886079
"松山區復建里","台北市",10507,"台北市",1516351
"松山區復建里","台北市",10511,"台北市",1125604
"松山區復建里","台北市",10505,"台北市",1007535
"松山區復盛里","台北市",10507,"台北市",2694718
"松山區復盛里","台北市",10509,"台北市",2460954
"松山區復盛里","台北市",10511,"台北市",1663416
"松山區復盛里","台北市",10501,"台北市",1342397
"松山區復盛里","台北市",10505,"台北市",1778167
"松山區復盛里","台北市",10503,"台北市",1502010
"松山區復勢里","台北市",10511,"台北市",1706066
"松山區復勢里","台北市",10501,"台北市",1695585
"松山區復勢里","台北市",10503,"台北市",1566775
"松山區復勢里","台北市",10505,"台北市",2142579
"松山區復勢里","台北市",10507,"台北市",3032522
"松山區復勢里","台北市",10509,"台北市",2503640
"松山區復源里","台北市",10501,"台北市",657840
"松山區復源里","台北市",10507,"台北市",1134484
"松山區復源里","台北市",10503,"台北市",694654
"松山區復源里","台北市",10509,"台北市",1274130
"松山區復源里","台北市",10505,"台北市",757655
"松山區復源里","台北市",10511,"台北市",797054
"松山區吉仁里","台北市",10509,"台北市",1557970
"松山區吉仁里","台北市",10507,"台北市",1397743
"松山區吉仁里","台北市",10511,"台北市",1013474
"松山區吉仁里","台北市",10501,"台北市",809780
"松山區吉仁里","台北市",10503,"台北市",843056
"松山區吉仁里","台北市",10505,"台北市",929303
"松山區吉祥里","台北市",10503,"台北市",2368596
"松山區吉祥里","台北市",10509,"台北市",3760073
"松山區吉祥里","台北市",10501,"台北市",2111694
"松山區吉祥里","台北市",10511,"台北市",2576233
"松山區吉祥里","台北市",10507,"台北市",4112469
"松山區吉祥里","台北市",10505,"台北市",2721514
"松山區介壽里","台北市",10501,"台北市",871426
"松山區介壽里","台北市",10511,"台北市",1155314
"松山區介壽里","台北市",10509,"台北市",1634584
"松山區介壽里","台北市",10507,"台北市",1692096
"松山區介壽里","台北市",10505,"台北市",1083064
"松山區介壽里","台北市",10503,"台北市",1024261
"松山區精忠里","台北市",10509,"台北市",1985284
"松山區精忠里","台北市",10505,"台北市",1107511
"松山區精忠里","台北市",10511,"台北市",1465460
"松山區精忠里","台北市",10501,"台北市",999172
"松山區精忠里","台北市",10503,"台北市",1105137
"松山區精忠里","台北市",10507,"台北市",1470209
"松山區龍田里","台北市",10507,"台北市",3500951
"松山區龍田里","台北市",10505,"台北市",2344756
"松山區龍田里","台北市",10501,"台北市",1996930
"松山區龍田里","台北市",10511,"台北市",2142676
"松山區龍田里","台北市",10503,"台北市",1888977
"松山區龍田里","台北市",10509,"台北市",3277891
"松山區美仁里","台北市",10509,"台北市",1102681
"松山區美仁里","台北市",10501,"台北市",788960
"松山區美仁里","台北市",10507,"台北市",1367817
"松山區美仁里","台北市",10505,"台北市",941256
"松山區美仁里","台北市",10503,"台北市",711664
"松山區美仁里","台北市",10511,"台北市",731880
"松山區民福里","台北市",10503,"台北市",1706239
"松山區民福里","台北市",10507,"台北市",2281923
"松山區民福里","台北市",10509,"台北市",3164328
"松山區民福里","台北市",10501,"台北市",1531552
"松山區民福里","台北市",10505,"台北市",1696257
"松山區民福里","台北市",10511,"台北市",2264987
"松山區民有里","台北市",10507,"台北市",3986301
"松山區民有里","台北市",10501,"台北市",2651889
"松山區民有里","台北市",10509,"台北市",5091277
"松山區民有里","台北市",10511,"台北市",3842064
"松山區民有里","台北市",10505,"台北市",2861347
"松山區民有里","台北市",10503,"台北市",2771078
"松山區鵬程里","台北市",10503,"台北市",1133428
"松山區鵬程里","台北市",10509,"台北市",1814498
"松山區鵬程里","台北市",10505,"台北市",1547928
"松山區鵬程里","台北市",10507,"台北市",2259407
"松山區鵬程里","台北市",10511,"台北市",1180626
"松山區鵬程里","台北市",10501,"台北市",1243666
"松山區三民里","台北市",10511,"台北市",2050326
"松山區三民里","台北市",10501,"台北市",1395590
"松山區三民里","台北市",10509,"台北市",2852929
"松山區三民里","台北市",10505,"台北市",1642330
"松山區三民里","台北市",10507,"台北市",2438495
"松山區三民里","台北市",10503,"台北市",1598826
"松山區松基里","台北市",10509,"台北市",2111852
"松山區松基里","台北市",10501,"台北市",1208394
"松山區松基里","台北市",10511,"台北市",1618784
"松山區松基里","台北市",10503,"台北市",1395991
"松山區松基里","台北市",10507,"台北市",2248454
"松山區松基里","台北市",10505,"台北市",1513200
"松山區新東里","台北市",10507,"台北市",2051442
"松山區新東里","台北市",10509,"台北市",2052105
"松山區新東里","台北市",10501,"台北市",1122396
"松山區新東里","台北市",10511,"台北市",1459921
"松山區新東里","台北市",10505,"台北市",1351242
"松山區新東里","台北市",10503,"台北市",1236823
"松山區新聚里","台北市",10509,"台北市",3500253
"松山區新聚里","台北市",10501,"台北市",2008274
"松山區新聚里","台北市",10511,"台北市",2366489
"松山區新聚里","台北市",10503,"台北市",2265490
"松山區新聚里","台北市",10507,"台北市",4042632
"松山區新聚里","台北市",10505,"台北市",2649295
"松山區新益里","台北市",10501,"台北市",1033838
"松山區新益里","台北市",10509,"台北市",1653960
"松山區新益里","台北市",10503,"台北市",993032
"松山區新益里","台北市",10507,"台北市",1751592
"松山區新益里","台北市",10511,"台北市",1131449
"松山區新益里","台北市",10505,"台北市",1207131
"松山區中華里","台北市",10503,"台北市",1599605
"松山區中華里","台北市",10507,"台北市",2609038
"松山區中華里","台北市",10509,"台北市",2789146
"松山區中華里","台北市",10505,"台北市",1856482
"松山區中華里","台北市",10501,"台北市",1568260
"松山區中華里","台北市",10511,"台北市",1967602
"松山區中崙里","台北市",10511,"台北市",931130
"松山區中崙里","台北市",10503,"台北市",856863
"松山區中崙里","台北市",10505,"台北市",1185701
"松山區中崙里","台北市",10507,"台北市",1636286
"松山區中崙里","台北市",10501,"台北市",949314
"松山區中崙里","台北市",10509,"台北市",1386871
"松山區中正里","台北市",10505,"台北市",2809476
"松山區中正里","台北市",10501,"台北市",2351056
"松山區中正里","台北市",10503,"台北市",2536663
"松山區中正里","台北市",10507,"台北市",3986800
"松山區中正里","台北市",10511,"台北市",3090104
"松山區中正里","台北市",10509,"台北市",4209766
"松山區莊敬里","台北市",10507,"台北市",1732375
"松山區莊敬里","台北市",10505,"台北市",1203733
"松山區莊敬里","台北市",10501,"台北市",1037980
"松山區莊敬里","台北市",10503,"台北市",1022341
"松山區莊敬里","台北市",10509,"台北市",1798349
"松山區莊敬里","台北市",10511,"台北市",1239999
"松山區自強里","台北市",10505,"台北市",2423310
"松山區自強里","台北市",10501,"台北市",2052740
"松山區自強里","台北市",10509,"台北市",2950222
"松山區自強里","台北市",10507,"台北市",3678747
"松山區自強里","台北市",10503,"台北市",1807517
"松山區自強里","台北市",10511,"台北市",1861264
"萬華區保德里","台北市",10509,"台北市",822937
"萬華區保德里","台北市",10511,"台北市",568048
"萬華區保德里","台北市",10505,"台北市",569685
"萬華區保德里","台北市",10507,"台北市",891793
"萬華區保德里","台北市",10501,"台北市",460261
"萬華區保德里","台北市",10503,"台北市",535370
"萬華區菜園里","台北市",10511,"台北市",1842406
"萬華區菜園里","台北市",10507,"台北市",2416662
"萬華區菜園里","台北市",10509,"台北市",2540321
"萬華區菜園里","台北市",10501,"台北市",1404432
"萬華區菜園里","台北市",10503,"台北市",1476919
"萬華區菜園里","台北市",10505,"台北市",1667708
"萬華區頂碩里","台北市",10511,"台北市",2012453
"萬華區頂碩里","台北市",10507,"台北市",2312506
"萬華區頂碩里","台北市",10505,"台北市",1634636
"萬華區頂碩里","台北市",10509,"台北市",2855663
"萬華區頂碩里","台北市",10503,"台北市",1578602
"萬華區頂碩里","台北市",10501,"台北市",1433527
"萬華區福星里","台北市",10501,"台北市",1477897
"萬華區福星里","台北市",10511,"台北市",1873904
"萬華區福星里","台北市",10505,"台北市",1987566
"萬華區福星里","台北市",10509,"台北市",2655531
"萬華區福星里","台北市",10507,"台北市",2871966
"萬華區福星里","台北市",10503,"台北市",1661872
"萬華區福音里","台北市",10503,"台北市",1009555
"萬華區福音里","台北市",10509,"台北市",1808926
"萬華區福音里","台北市",10511,"台北市",1371987
"萬華區福音里","台北市",10505,"台北市",1193600
"萬華區福音里","台北市",10501,"台北市",940971
"萬華區福音里","台北市",10507,"台北市",1746151
"萬華區富福里","台北市",10501,"台北市",1065046
"萬華區富福里","台北市",10507,"台北市",1651806
"萬華區富福里","台北市",10503,"台北市",1085216
"萬華區富福里","台北市",10509,"台北市",2034338
"萬華區富福里","台北市",10511,"台北市",1439240
"萬華區富福里","台北市",10505,"台北市",1132868
"萬華區富民里","台北市",10509,"台北市",2151684
"萬華區富民里","台北市",10503,"台北市",1249870
"萬華區富民里","台北市",10511,"台北市",1474465
"萬華區富民里","台北市",10507,"台北市",2264478
"萬華區富民里","台北市",10505,"台北市",1523602
"萬華區富民里","台北市",10501,"台北市",1154616
"萬華區和德里","台北市",10509,"台北市",2434756
"萬華區和德里","台北市",10511,"台北市",1718971
"萬華區和德里","台北市",10503,"台北市",1571685
"萬華區和德里","台北市",10507,"台北市",2861638
"萬華區和德里","台北市",10505,"台北市",1853192
"萬華區和德里","台北市",10501,"台北市",1368815
"萬華區和平里","台北市",10501,"台北市",1123759
"萬華區和平里","台北市",10503,"台北市",1297697
"萬華區和平里","台北市",10511,"台北市",1402941
"萬華區和平里","台北市",10509,"台北市",2031874
"萬華區和平里","台北市",10507,"台北市",2450581
"萬華區和平里","台北市",10505,"台北市",1520687
"萬華區華江里","台北市",10501,"台北市",1639200
"萬華區華江里","台北市",10505,"台北市",1741933
"萬華區華江里","台北市",10509,"台北市",3297646
"萬華區華江里","台北市",10511,"台北市",2280865
"萬華區華江里","台北市",10503,"台北市",1663308
"萬華區華江里","台北市",10507,"台北市",2642240
"萬華區華中里","台北市",10511,"台北市",1394129
"萬華區華中里","台北市",10509,"台北市",2034565
"萬華區華中里","台北市",10507,"台北市",2242436
"萬華區華中里","台北市",10503,"台北市",1324862
"萬華區華中里","台北市",10501,"台北市",1150234
"萬華區華中里","台北市",10505,"台北市",1445230
"萬華區錦德里","台北市",10509,"台北市",2461026
"萬華區錦德里","台北市",10501,"台北市",1188381
"萬華區錦德里","台北市",10505,"台北市",1318557
"萬華區錦德里","台北市",10511,"台北市",1711559
"萬華區錦德里","台北市",10503,"台北市",1281051
"萬華區錦德里","台北市",10507,"台北市",2000424
"萬華區凌霄里","台北市",10509,"台北市",1394115
"萬華區凌霄里","台北市",10503,"台北市",773300
"萬華區凌霄里","台北市",10507,"台北市",1196829
"萬華區凌霄里","台北市",10501,"台北市",715975
"萬華區凌霄里","台北市",10511,"台北市",986385
"萬華區凌霄里","台北市",10505,"台北市",789391
"萬華區柳鄉里","台北市",10501,"台北市",994603
"萬華區柳鄉里","台北市",10509,"台北市",1984758
"萬華區柳鄉里","台北市",10507,"台北市",1817148
"萬華區柳鄉里","台北市",10511,"台北市",1364115
"萬華區柳鄉里","台北市",10505,"台北市",1205168
"萬華區柳鄉里","台北市",10503,"台北市",1052984
"萬華區綠堤里","台北市",10503,"台北市",956458
"萬華區綠堤里","台北市",10507,"台北市",1587861
"萬華區綠堤里","台北市",10501,"台北市",954656
"萬華區綠堤里","台北市",10509,"台北市",1894381
"萬華區綠堤里","台北市",10511,"台北市",1321976
"萬華區綠堤里","台北市",10505,"台北市",1042043
"萬華區銘德里","台北市",10511,"台北市",1123118
"萬華區銘德里","台北市",10503,"台北市",1058847
"萬華區銘德里","台北市",10509,"台北市",1675921
"萬華區銘德里","台北市",10501,"台北市",906895
"萬華區銘德里","台北市",10505,"台北市",1169635
"萬華區銘德里","台北市",10507,"台北市",1857276
"萬華區青山里","台北市",10505,"台北市",2351261
"萬華區青山里","台北市",10503,"台北市",1925254
"萬華區青山里","台北市",10507,"台北市",3445328
"萬華區青山里","台北市",10501,"台北市",1844497
"萬華區青山里","台北市",10511,"台北市",2408846
"萬華區青山里","台北市",10509,"台北市",3395256
"萬華區全德里","台北市",10505,"台北市",1126605
